1.66531,1.82121,-0.969503
0.248403,-1.66797,0.0270619
-0.482376,-0.862593,-0.469992
0.409297,0.410751,-1.80392
1.68504,1.27827,-1.1864
-0.209395,0.0454707,-1.90488
0.928724,1.71463,-1.95272
-1.08334,0.816407,-1.99661
1.75764,-1.5244,-1.91221
-1.09909,0.824924,-0.560929
1.53319,-0.350181,0.00967451
0.553642,-0.0624348,-1.50083
1.83774,-0.077954,-1.45308
1.772,1.35996,-1.80881
0.281297,0.429159,-1.84337
-1.24513,1.40819,-1.99894
1.30404,-0.834236,-1.23039
-0.889193,-0.856787,-1.55317
-1.01161,0.978173,-0.320086
-1.05959,0.522298,-1.0515
1.39647,0.859597,-1.73488
0.305642,0.934341,-1.99424
-0.36532,-1.16781,-1.39678
1.19176,-0.804245,-0.662404
0.810881,1.02702,-1.87953
-0.536043,1.75064,-1.63555
0.978641,0.362741,0.555218
1.31265,-1.7667,-1.78114
-0.696298,1.46132,-0.611035
-0.205759,-1.50155,0.832637
-0.650311,-0.567518,1.16354
-0.681176,-0.318885,0.628439
1.41132,1.24407,-1.66299
0.554556,0.800598,-0.639728
0.108236,0.444775,-0.355688
0.994837,0.208279,-1.08546
-1.17383,1.72404,0.51474
-0.488981,-0.294872,-1.43621
-1.46942,1.78802,1.834
-0.501524,1.45035,0.109958
-0.854119,1.2959,-1.66231
1.88736,0.297551,-0.846124
-0.346491,-0.65269,-1.95966
-1.34465,-0.402888,-0.58171
-0.53546,-1.6062,-1.63516
-1.57653,-0.0178346,0.814256
-1.99901,0.69197,-0.68027
-1.85942,-0.594828,-1.48062
-1.25762,0.618395,-1.80145
0.354651,0.293887,0.511112
-0.867014,1.65392,-1.5376
-0.91405,1.89396,-1.26472
1.49087,-0.193616,-1.88984
1.06281,1.44857,-1.09526
-1.20528,1.80452,-1.8714
0.498527,0.0746449,-1.95635
-1.47119,1.26605,-1.57637
-1.03295,-0.246825,-0.200709
-0.565379,1.70154,-1.99587
-0.498987,1.01918,0.186883
1.55392,0.27282,-1.75261
-1.77183,0.241643,-1.99004
-0.889577,1.75374,-1.14615
0.25161,-0.134192,-0.671956
-0.0890838,1.90941,-1.55454
-1.65028,-1.25526,-1.89423
1.04647,-0.828727,-0.561045
-1.72133,0.868849,-1.11553
1.54333,-0.448245,-1.74579
0.0660881,-0.108397,1.01141
-0.704684,-1.05766,-1.62071
0.639877,-0.496666,-1.75194
-0.67088,-1.45959,-1.98507
1.44784,0.725342,-1.03341
-0.851505,0.531897,-1.92465
-1.42269,1.38165,-0.0723256
-1.18113,-0.814451,-0.628175
1.14622,-0.449109,-1.96023
-0.614193,0.148255,-1.8097
0.865659,1.45147,0.952148
1.78142,-0.368876,-0.636665
-0.65708,-0.0814591,-1.94192
1.38718,-1.64768,-1.63082
1.58711,-0.590788,-1.78623
-0.874308,0.801263,1.37204
1.33133,1.77422,-0.0769416
-0.390638,1.65436,-1.38451
-1.17802,-0.0514204,-1.86329
-0.265294,0.365153,-1.38289
1.17515,0.180264,-1.31085
-0.769866,-1.35988,-1.1524
0.740037,-1.72351,-1.87258
-0.431347,-0.223975,1.4365
0.00171337,-0.557216,1.44065
-1.30676,0.418626,-1.67231
1.80658,-1.02123,-1.98539
0.282319,0.688712,-1.57643
1.25891,0.134,-1.89706
1.61047,0.936097,-1.98189
0.477097,-0.646373,-0.0101642
0.325797,-0.425421,-1.9375
-0.31641,-0.0633681,-0.235549
0.275145,-0.805568,-0.327164
0.551513,-0.940526,-1.70926
-1.43719,-0.374091,-1.5651
1.53382,-1.78241,-0.639646
1.61454,0.27359,-0.178327
0.884319,0.56444,0.931215
-0.103513,-0.675385,-0.653361
0.977597,-1.75966,-0.0278238
1.84017,-0.530752,0.696947
0.788049,-0.283898,-1.98078
0.729866,1.68704,0.574121
-1.27665,-1.06497,-0.639953
-0.557795,1.37582,-0.599859
-0.719008,-1.07204,-1.98679
0.152826,-1.92633,-1.77791
-0.252256,-1.30291,-0.394866
-1.16715,-0.42179,-0.73013
0.211166,-0.410304,1.1522
0.449316,1.61776,1.8188
0.398215,-0.793895,-1.9539
0.00358795,1.23998,-1.76224
1.13523,-1.29151,-1.98955
-0.0271371,1.571,-1.78424
-0.735451,-0.562053,-1.5312
0.489389,-0.277887,-1.0716
0.699569,-0.72539,-1.70724
0.983866,1.856,-0.0594964
-0.718436,-0.390975,-0.114403
-0.21966,1.66,-1.93473
-0.29588,0.046114,-1.21778
-0.710135,-1.11976,-1.47316
1.1161,-1.97509,1.62154
0.6639,-0.953424,1.09712
1.49864,-0.104895,-1.61373
-0.641905,-1.25329,-1.84601
-0.239487,1.44244,-0.230729
-1.86353,-0.284789,-0.442069
-0.0320391,-0.269598,-0.331086
-0.483176,-0.31125,-1.76837
-1.78888,1.91201,-0.600388
-0.222519,0.801173,-1.93514
0.563594,-0.530988,0.975765
-1.31004,-0.152845,-0.311607
0.822809,0.221089,-1.78636
-0.718304,-1.57752,-1.82156
-0.413411,-1.5608,-1.95343
0.0402598,-0.697603,-0.907218
-0.681169,0.16955,-0.106795
1.41179,0.644641,-1.73833
1.22334,0.0702153,-1.11866
0.276994,-1.57441,-1.37674
1.84411,0.126997,-0.359161
1.71468,0.808537,0.174828
1.25419,-1.61964,-0.668235
0.223434,-0.701082,-0.971755
-0.139162,1.03909,-1.36838
-0.979104,1.74301,1.10193
0.5476,1.03531,-1.72907
1.10552,1.741,-1.99272
-0.277613,-0.165049,-0.764752
-1.18735,1.19155,-1.00082
0.37628,0.609346,-1.4918
-1.74153,-1.05033,-1.98635
0.429622,-1.46783,-1.9056
0.0308299,-1.72525,-1.99648
-1.88595,0.233421,0.0844821
-1.55332,0.561676,-1.94127
-1.91106,1.99309,-1.78841
-1.12461,0.412429,-1.96177
-0.15808,-0.113892,-0.726918
0.507478,0.944935,-0.665233
1.81581,-0.326445,-1.22068
0.523632,-0.530761,-0.137367
1.73447,1.396,1.82846
0.813805,0.477342,-1.56726
-0.850476,0.774404,1.15779
1.65432,-0.166261,-0.983994
-1.99588,-1.69395,-1.45583
-1.15647,-1.95688,-1.65772
-0.226372,0.244471,0.00834091
0.247296,-0.133596,-1.29092
-1.11693,1.19297,-1.38311
0.0344023,1.00414,-1.77073
-1.32123,-0.405291,-0.820103
0.399531,-1.90097,-1.46597
0.566962,-1.2765,-1.84516
-1.52275,0.0263703,-1.24181
1.30175,-1.96777,-1.70337
-0.663147,-0.0910223,-1.89992
-1.82301,-0.00868398,-1.97154
-1.53908,-1.65946,-0.96047
1.18041,0.530049,-1.88463
-0.96855,-0.621188,-1.38227
-0.823799,-1.42211,-1.40813
1.43358,0.851464,-1.03139
-0.106532,-0.346277,-1.86649
-0.0733459,1.18528,-0.937908
-0.39148,0.85398,0.607115
0.558906,-0.705865,-1.04572
-1.8848,-0.992308,1.57024
1.46144,-1.10696,-1.9042
-0.146117,-0.244872,-1.95386
-0.387606,-0.160329,0.895259
-0.790901,-0.822123,-1.7511
-0.0251431,1.19862,-0.642436
-0.550602,0.0224757,-1.90513
-0.0342681,-0.0503834,-0.130356
-1.68826,-0.00333813,-0.512625
-1.58667,1.19339,-0.738767
-0.234038,-1.64421,-1.78551
0.578116,0.571057,-0.96026
0.605901,0.618579,-1.36681
-1.11061,1.76121,-1.96601
0.255441,-1.87148,1.49558
-1.28821,-1.09723,-1.34195
-0.658581,-1.6856,-1.80547
0.0694289,-1.30445,-1.60738
-1.18237,-0.351491,-1.65762
-1.05649,1.28193,-1.96637
-0.0106087,1.35749,-1.88178
1.74599,-1.87784,-1.35419
0.814968,-1.1237,-1.23798
1.89727,-1.0104,-1.5998
1.78128,1.17845,0.94876
0.789481,-1.86764,0.0642481
-1.3308,0.277793,-0.783369
0.506787,-0.774623,-1.83586
0.423368,1.37831,-1.68234
-0.776175,-1.51423,-1.59586
1.58082,-0.177807,-1.57881
1.69099,0.83229,-0.800793
0.425217,1.28321,-1.87125
1.71825,-0.610274,1.08297
-0.622852,1.93534,-1.93164
0.530306,-1.69726,-1.77436
1.23995,1.8953,-1.99135
0.103385,-0.817514,-0.622197
0.12023,0.885966,-0.311007
-0.428211,0.30392,-1.95045
-1.93384,-1.44909,-1.17006
-1.079,0.305488,-1.99881
-0.334158,1.44198,-1.73981
1.80626,-1.49085,-0.309079
1.38233,-0.00182553,-0.460959
0.617658,-0.239817,-1.24906
0.697693,-0.714891,-1.95237
-0.376298,-0.591877,-1.97238
-1.07894,-0.396724,-0.827332
0.169845,0.551835,-1.98263
0.39396,-0.91799,-1.43409
-0.742547,1.72578,-0.410055
-0.0162947,-0.422041,-1.85252
-0.2111,1.43581,-0.37766
-1.31836,0.67762,-1.00361
1.84979,1.6445,-1.97297
1.20702,-0.914375,-1.49375
-0.373378,-1.52367,1.05567
-1.97021,1.81626,0.146269
1.25815,1.78387,-1.73451
1.26086,0.140635,-1.6735
-0.284792,1.19881,-0.22499
-1.18682,-0.497508,1.4313
-0.680526,-1.68214,-1.95119
1.57378,-1.57289,-1.22325
-0.742593,0.312822,-1.15581
-0.893049,0.574726,-1.93481
1.49471,-1.54958,-0.335138
-1.51623,1.7721,-1.94497
-0.125233,0.33541,-1.34537
-1.17983,-1.74184,-0.731874
-0.248625,-0.300594,-0.707785
1.65313,-1.93429,-1.9309
1.45099,0.526703,-1.70084
0.601376,-0.030373,-1.25668
1.16012,-0.0758847,-0.428571
0.32095,1.83891,-1.68097
-0.746054,1.4894,1.60259
1.02866,0.860619,1.40271
1.88171,-0.75898,-0.593944
-0.655172,0.229468,-1.75013
0.797955,0.517329,-1.41167
0.611478,1.59079,-1.27678
1.01724,0.452172,-1.6917
0.443653,0.513432,-1.97302
-0.459788,1.51098,0.7016
0.756323,0.932814,-1.46825
-1.2943,0.447427,-1.78675
-0.946263,1.79253,-0.155076
0.747621,1.53341,1.3976
-0.0430497,1.62647,-0.0499835
0.538779,0.622976,-1.42379
1.7625,-0.57658,1.37779
-1.23944,-0.962798,-1.30895
0.614253,1.67865,-1.5392
1.76756,0.242776,-1.45493
-0.959257,0.178337,-1.98716
0.436684,0.00124964,-1.67579
-1.01208,-1.7019,-1.76991
-0.0383317,0.351009,1.18664
0.888494,-1.68996,-1.53507
-0.127427,1.71441,-1.60428
0.180116,1.38542,-0.656438
1.30918,-0.0457748,-1.92836
0.744676,-0.955998,-1.9589
-0.017684,0.53774,-0.713238
-1.53879,-0.772581,-0.613919
1.7448,-1.3794,-1.83831
1.03601,-0.0863271,-1.78211
-1.24127,-0.665542,-1.26648
-1.16186,1.37562,-1.48108
0.102264,1.04296,0.659546
0.608652,-0.772515,-0.760793
0.829135,-0.878364,1.17412
1.20427,0.0963922,0.144971
0.095347,-0.328771,-0.649675
1.04623,-1.37374,-0.638551
1.86186,-0.299924,-1.84127
-1.57376,-1.31994,-1.50956
1.50705,1.65693,-1.97773
-1.2834,-0.197724,-1.38415
-0.695547,-1.12465,-1.02635
-0.259456,0.162003,-1.98706
-1.35995,-0.784966,-0.863249
0.261123,0.00809844,-1.33013
0.43061,-0.290879,-1.89785
0.17325,0.299208,0.0462376
0.00768005,-1.27224,-1.99333
0.522552,-0.568656,-1.83441
1.56889,0.502867,-1.41404
-1.68502,0.479369,-1.96065
-1.5726,0.814997,-1.90907
0.628285,-0.534423,-1.02566
0.0427156,1.02076,-1.80074
1.30048,0.981944,-1.9579
-0.320408,-1.13296,-1.3016
0.0615876,1.32364,-1.99698
-0.853599,0.927897,-0.966947
-0.282653,-1.3483,-1.9739
0.0754854,1.66812,-0.263374
0.507308,-0.39178,-1.8971
0.27118,0.292589,-1.55726
0.213777,1.5236,-1.11026
-0.27102,0.0140959,-1.03742
1.59747,-0.80162,-1.01684
1.70392,1.01559,-0.0598845
-1.25624,-0.390089,1.56967
-1.58645,0.627704,-1.52727
1.60661,0.208537,-0.831052
1.30268,-0.787854,0.713618
-0.524117,0.700014,-0.73977
0.463146,1.14146,-1.48281
-0.846113,-1.53306,-1.73369
-0.858735,-0.265053,-1.50464
1.22194,-1.4321,1.51538
-0.271435,-0.0125817,-1.36381
0.447012,-1.91169,-0.643213
1.08742,-1.21727,-1.51313
1.11284,1.04945,-1.99483
-0.522327,0.23622,-1.75239
-0.770591,-1.72415,1.29921
-1.57519,0.0809668,-1.79429
0.352449,0.0578292,0.158034
-0.0558422,1.45361,-1.99679
-0.124699,0.145201,-1.77638
-0.369634,0.157124,-1.78168
-0.903903,-1.09452,-0.87265
-1.28509,-0.412685,-0.309871
-1.14664,-0.428019,-1.48376
-1.09555,0.0875387,-1.40203
-0.62772,0.456759,-1.09222
1.45053,-0.0595847,-1.37097
-1.30238,-1.09721,-0.716789
1.43435,1.49064,-1.87515
1.42927,-0.718992,0.679627
0.276841,-1.34722,-1.17793
0.639824,-1.3598,1.86655
0.524893,1.59992,-0.130232
0.404898,-0.0152309,-1.64415
1.12733,-1.14105,0.862358
1.43607,1.83853,-1.98517
-1.72379,-0.585325,-1.63616
1.27976,0.569139,-1.83672
1.6709,-1.16376,-1.90759
-0.444247,-1.18019,-1.37011
-0.682924,0.242427,-1.21273
-1.9774,0.988914,1.03314
0.532442,0.756565,-1.08319
0.964132,0.581473,0.658135
0.347458,1.25546,-1.53751
-1.39158,-0.860693,-0.443437
0.508841,1.73789,-0.935045
-0.490841,-0.504675,-0.12128
-1.31519,-0.345226,-1.95537
-1.57742,0.245091,0.649745
1.30404,1.66697,-1.10808
-1.34152,1.58886,-1.97311
-0.29404,-1.86043,-1.37382
0.0145721,1.22972,0.604152
0.317389,0.556004,-0.778621
-0.126059,-0.621716,-0.922019
-0.166309,0.0170265,-1.19303
-0.898815,-1.40658,-1.2539
0.389051,1.3565,-1.79211
-0.191049,-1.12327,-1.19296
0.245983,0.221785,-0.636646
-0.952193,0.312609,-0.464419
0.83091,-0.412581,-1.29659
0.65937,-1.58006,-1.72073
0.996864,-0.5849,-0.20334
0.608652,1.68475,-1.9383
-1.13955,-1.01159,1.47873
-1.72569,1.01806,0.468136
-1.94584,-1.07167,0.048653
-0.758549,-0.940774,1.62636
-0.329275,1.54336,-1.98562
-1.23615,-1.44184,-1.31773
-1.56237,-0.198943,-1.42493
0.788864,-1.13985,-1.96682
1.28381,0.506004,-1.64812
-0.109242,-0.647887,-1.72748
-0.768781,-0.593146,0.801149
-0.219657,-1.67525,-0.996608
-1.61126,-0.472281,0.00915479
-1.79157,-1.63642,-1.96722
-0.561782,0.865723,-0.475678
1.63668,0.983859,-1.72029
0.935229,-0.699363,-1.09093
1.12008,-0.892341,-0.841999
-0.316424,-0.583943,-1.84914
0.971042,0.358879,0.669573
-1.33871,1.82002,1.03252
-1.99349,0.709124,-1.84086
1.58146,-1.07864,-1.0268
1.33972,0.814687,-1.19339
-1.99157,-0.359159,-1.88381
-0.193673,-0.575045,0.331583
0.752136,-1.43975,0.0119616
1.33363,-0.432549,-1.69543
1.50709,-0.248986,-1.66264
-1.25312,0.311802,-1.34304
-1.24316,0.0636872,-1.19633
-0.0236503,0.55193,-0.991499
-1.74272,1.59549,-1.32144
-0.479645,-1.00613,0.851448
0.017525,0.191582,-0.801905
-1.77718,0.655039,-1.75783
0.325656,-0.801875,-0.891658
-0.612369,1.49921,-0.540833
0.393156,-0.143707,1.43701
-1.95992,-1.63781,-0.796806
-1.73604,-0.107382,-1.21815
1.7094,-0.0447673,-0.436407
-0.886509,-1.91034,-0.577623
-0.398448,-0.875172,-1.92083
-0.708502,0.464707,-1.25015
1.83333,-0.975795,1.06038
0.976003,0.471047,-1.84761
-0.970409,-0.15097,-1.9623
-0.866768,1.17415,-1.95798
0.905466,-1.57265,-1.98882
1.67339,0.958035,-1.82593
-0.908194,-0.255283,0.325898
0.999362,1.56469,-1.4636
-0.475721,1.55456,-1.20568
-0.263303,0.33502,-1.85332
-0.105266,-0.244718,-1.67555
1.60578,1.43788,-1.46709
-0.46514,-1.49623,-1.31654
1.29415,0.964256,-0.658782
-0.431645,0.981719,-1.12555
-1.60939,-0.180637,-1.90327
1.93942,-1.94034,-1.97531
-0.214628,-1.67054,-0.416252
-1.9964,-1.33059,-1.26675
-0.0931903,-0.6909,-1.39789
-1.32956,-0.471392,-1.90526
1.16866,1.14611,-1.52452
0.242328,-1.20776,-1.76206
1.20538,0.715965,-1.66623
1.08457,0.173353,-1.33675
-0.714036,-0.180529,-1.43992
-1.39659,-1.19888,-0.121845
-0.675102,-1.22479,-0.941819
-1.86126,1.14808,-0.496989
-1.18153,1.93062,-1.94331
1.12835,-1.50891,-0.214546
1.23813,-1.29305,-1.7688
-1.26486,0.062523,0.0292713
1.16083,1.2178,-1.62634
-1.52973,1.83841,-0.743942
0.919168,-1.38993,-0.740594
1.59097,-0.662996,-1.95025
1.29601,-1.15477,1.52356
-1.55149,-0.761479,-0.503818
1.39247,-1.92458,-1.91752
0.901004,-0.349545,-1.426
0.424258,1.69833,-0.824988
-0.20761,-0.548786,-1.89764
-1.60922,-0.222571,1.26733
1.35787,0.895531,-1.52627
1.20209,-0.106778,-1.8238
-0.24231,-0.957594,-1.7443
-0.495257,0.430984,-1.71342
-1.61957,-1.93387,-0.665447
0.101028,0.744811,-0.231887
0.435019,0.892923,0.156088
0.0264775,1.43565,-1.9412
-1.74778,-0.0679264,-1.76559
-0.434696,-1.1019,-0.135648
0.234593,-1.79392,-1.86761
-0.0262779,0.168133,-1.81624
-0.745779,1.24314,-1.89422
-0.219377,-0.719525,-0.664033
-1.21673,-0.755944,-1.89006
-0.300211,1.5663,-1.10927
1.33027,-0.916166,-1.64929
0.157513,-1.44433,-1.86163
1.08489,1.30269,1.9768
-0.356877,0.179728,-1.89671
-0.998688,1.58357,-1.11617
-0.437294,-1.63641,-1.3749
1.85045,-0.179433,-1.90003
-0.322749,0.909442,-1.85737
-0.467538,-1.26987,-1.40187
1.00511,0.482462,0.293298
1.54101,-0.304292,-1.6386
-1.7865,-1.19316,-1.89607
1.48724,-1.89241,-1.62098
-0.0492219,-1.87031,0.617748
-1.7544,-1.67712,-1.68568
-0.487923,-0.315219,0.876019
0.131957,0.424385,-1.98357
0.467589,-1.97825,-1.0015
-1.79448,-0.687259,-1.97471
-1.94361,-1.80094,-1.9933
0.150534,0.832729,-0.0710237
-0.222195,-0.942226,-1.49197
1.83864,1.52426,-1.99949
-1.79782,0.695379,-1.42876
0.996651,-0.785069,1.18554
-1.40042,-0.514805,-1.99975
0.919525,-0.813625,-1.9898
-0.217721,-0.166986,-1.29585
-0.964308,-0.0772328,-0.54377
1.16809,1.58262,0.191089
-0.0700564,-0.860785,-1.19802
0.385158,0.465125,1.87943
-1.4218,1.35607,-1.10183
1.27488,-1.32772,-0.280163
0.658436,0.793255,-1.52809
0.752611,1.60041,-1.06019
-0.63742,0.717544,-1.62522
-0.181408,-1.25512,0.270118
0.39869,0.941933,-0.569967
1.6075,-0.031888,-1.59845
-0.392704,1.92736,-1.87305
-0.815551,-0.949471,-1.52056
1.08146,0.835602,-0.368037
-1.54486,0.250981,-1.23944
-0.97831,-0.52734,-1.80093
-1.42522,-1.32904,0.361299
-1.27664,-1.59995,-1.36429
-0.367207,-0.248153,-1.60074
0.553945,-1.70937,-1.23667
0.782313,0.729935,-1.97859
-0.39926,1.82315,-1.83832
1.48337,0.835741,-1.94517
-1.27182,-0.556198,-1.71651
1.46532,-1.15418,1.12064
1.21935,-0.498123,0.0285511
-1.73413,0.275175,-0.349244
1.33533,-1.97064,-1.32197
1.83898,-0.522284,-1.29257
0.0183929,-0.458499,-1.24872
-0.736693,1.52815,1.12769
-1.27098,0.345579,-1.27664
-0.734049,1.07714,-1.96282
1.09028,-1.45719,0.728623
1.54675,0.828638,-0.975931
-0.996035,-0.62505,-1.79029
-1.09222,1.91861,-1.16261
1.32073,1.61476,-1.42041
1.93917,0.3983,-0.770822
-0.671741,-0.595317,-1.89358
1.32174,-0.182341,-1.83355
1.9529,0.024401,-1.43849
-0.235757,-1.57956,-1.97893
-0.984536,-1.66193,1.47975
-1.8736,0.934674,-1.8435
1.3882,-0.822457,-0.488442
0.270394,-1.39619,-0.487861
0.78879,1.66498,-1.43862
0.34818,-1.09564,-1.48248
-0.306578,-1.99745,-0.320789
-1.04046,1.03819,-1.91179
-0.722715,0.722046,-1.46421
0.734485,1.2671,-0.711573
1.39095,-0.713437,-1.98304
1.05555,1.47547,-1.35161
0.805248,1.127,1.99035
-1.63264,-1.93041,-1.52623
1.75657,-0.897459,-1.52515
0.845803,1.51743,-1.84132
0.602476,1.26955,0.706091
-0.748738,-0.036345,-1.68557
-1.67645,-0.105979,-0.849916
0.72036,1.23034,-1.97383
-0.469681,1.45464,-0.189956
-0.150532,0.323094,-0.0204255
-0.361301,-1.54775,-1.68797
-0.718652,0.488762,-0.880768
1.59176,-1.28395,-1.7917
-0.259934,0.0757444,-1.07122
-1.13464,1.26205,-1.97729
-0.610989,0.948234,-0.548442
0.106994,0.0605641,1.11721
0.113364,-1.86173,-1.97351
-0.45771,-1.13001,-0.804558
-0.722001,-1.23103,-1.34369
1.02446,-1.45453,-1.88866
-0.0570322,1.87165,-1.70795
0.673214,1.65683,-1.16105
0.302826,-0.402603,-1.81121
-0.219884,-0.112895,-1.93464
0.401816,1.13274,-1.46954
1.97721,-0.522624,-1.81761
0.918278,-0.672813,0.113894
1.68935,-0.559166,-1.76201
-1.82806,0.0484978,-1.263
1.68838,0.970101,-0.133149
-0.559784,1.13876,-0.835782
0.985859,1.89104,0.566557
-1.84792,-1.34749,1.36686
0.982327,1.67258,-1.68148
1.2064,-1.79826,-1.34435
-1.47725,0.448436,-0.52902
0.546944,-0.41113,-0.836924
-0.114692,-1.31781,-1.34515
-0.383841,0.932679,-1.7617
-1.16085,-0.151615,-1.55226
-0.0919451,0.281133,-1.89464
1.48877,1.19945,-1.8961
-0.0602441,-0.425178,-1.83659
1.30386,0.361137,-0.70331
0.363453,0.697936,-1.12157
1.20119,-0.446534,-1.84708
0.398242,1.42406,-0.456608
-0.446064,-0.305632,-0.820907
-0.579196,-1.09565,-0.866595
-0.720375,-0.652854,-1.63444
-0.708057,-0.82794,0.0483282
1.46555,1.20407,-1.19802
0.885236,0.110768,-1.49769
0.0821728,-0.476773,-0.00946537
-0.718976,-0.0515858,1.6081
0.0363863,0.927796,0.467958
0.522203,1.52281,-1.8596
-0.125394,-0.563398,-1.8345
0.298158,-0.125178,-1.79936
-0.440313,-0.903801,-1.22719
1.04766,1.30268,0.322302
1.01895,-1.75279,-1.27487
0.434927,1.15174,-1.65867
-0.899319,1.46238,-1.37259
-0.653213,-1.1931,-1.95206
0.374479,-1.43813,-1.48047
1.16802,1.6297,-1.99415
0.345553,0.970015,-1.81861
-1.08335,0.550041,-1.75542
1.43038,0.0215753,-1.74837
1.02103,-1.99253,-1.09423
-0.0169947,-0.870559,1.69901
0.0127133,0.121694,-1.69988
-0.741461,-1.29402,-0.490235
1.82804,1.62826,-1.97482
0.464978,1.06473,-1.94239
1.45888,0.0762877,-1.83469
-1.14098,-1.41899,-1.97006
0.767786,-0.64403,-0.375074
-1.30252,0.227114,-1.04069
-1.53377,-1.47859,0.505635
0.0198968,1.13469,-1.3896
-0.101703,-1.02214,-1.9001
-0.754301,0.856398,-0.93356
1.41758,0.212178,-1.68002
-0.537329,-0.123014,-0.907981
-0.116293,1.25054,0.650873
1.56554,1.94704,-1.89883
-1.3849,0.455258,-1.71767
-0.15789,-1.11487,-1.75823
-0.84449,-1.42643,-1.79523
0.500726,-1.28272,-1.66291
-0.872356,-1.88146,-1.42997
1.08298,-1.83901,-1.31997
1.35714,-1.72856,0.267481
-1.13196,1.16517,-1.31582
1.85866,1.68572,-1.47239
-1.70544,0.795197,-1.27255
1.25049,-0.418227,-1.33579
1.7688,-1.99773,-1.75505
0.376246,0.349704,0.243313
-0.268411,0.909643,-1.66584
-1.3379,1.53109,0.17206
-1.35548,-0.530518,-1.30327
0.579679,-0.9453,-1.13915
-0.895148,-0.673502,-1.57167
0.542842,-0.982574,-0.975013
1.43761,-0.755792,-1.37673
0.784839,0.126228,-1.94644
1.38675,0.493352,-0.278231
0.959587,1.00046,-1.58758
1.17387,-1.11951,1.96801
1.7003,1.01748,-1.90401
1.3883,-1.73544,-1.4892
1.03397,0.144041,0.639106
